x1,x2,x3,x4,date
0.6780842037945867,0.15126050420168063,0.9729404690318701,0.3604651162790698
0.7250464501067143,0.15126050420168063,0.9729404690318701,0.3604651162790698
0.7267512797395462,0.14285714285714282,0.9729404690318701,0.3604651162790698
0.7304711481149971,0.15126050420168063,0.9741431148526759,0.3604651162790698
0.7114072035959067,0.15966386554621848,0.9741431148526759,0.3604651162790698
0.6994729898673151,0.15126050420168063,0.9747444377630788,0.3604651162790698
0.7301611421545943,0.1680672268907563,0.9741431148526759,0.3604651162790698
0.7126472274375183,0.18487394957983194,0.9741431148526759,0.3604651162790698
0.6976131572542817,0.18487394957983194,0.9759470835838846,0.3604651162790698
0.7300061391743928,0.18487394957983194,0.9759470835838846,0.3604651162790698
0.764724165797526,0.18487394957983194,0.9753457606734817,0.3604651162790698
0.7613143033824779,0.20168067226890754,0.9765484064942874,0.3604651162790698
0.7171419075645924,0.15966386554621848,0.9771497294046904,0.3604651162790698
0.7771233884667219,0.18487394957983194,0.9765484064942874,0.3604651162790698
0.7214815847114648,0.1932773109243697,0.9771497294046904,0.3604651162790698
0.7174519135249954,0.12605042016806722,0.9771497294046904,0.3604651162790698
0.7408555351909585,0.1764705882352941,0.9777510523150932,0.3604651162790698
0.7083075502906458,0.12605042016806722,0.9783523752254961,0.3604651162790698
0.7140420511099472,0.13445378151260504,0.9807576668671076,0.3604651162790698
0.7391507055581266,0.15126050420168063,0.9777510523150932,0.3604651162790698
0.7389957025779251,0.1932773109243697,0.9783523752254961,0.3604651162790698
0.7227216085530767,0.15126050420168063,0.9777510523150932,0.3604651162790698
0.7377556787363133,0.1932773109243697,0.9783523752254961,0.3604651162790698
0.7383756906571192,0.11764705882352941,0.9789536981358989,0.3604651162790698
0.7444201974368235,0.18487394957983194,0.9783523752254961,0.3604651162790698
0.7202417640192375,0.15126050420168063,0.9777510523150932,0.3604651162790698
0.7208617759400433,0.18487394957983194,0.9789536981358989,0.3604651162790698
0.7614693063626793,0.14285714285714282,0.9771497294046904,0.3604651162790698
0.7213267848806477,0.15966386554621848,0.9771497294046904,0.3604651162790698
0.7010228165199455,0.12605042016806722,0.9771497294046904,0.3604651162790698
0.7611593004022764,0.14285714285714282,0.9777510523150932,0.3604651162790698
